job title,company name,location,skills,links
Kids and Teens Instructor -Online,Berlitz Egypt -,"Rehab City, Cairo, Egypt ",Part TimeEntry Level · 0 - 5 Yrs of Exp · Education/Teaching · Training/Instructor · Kids · Instructor · Teaching · English · Education,https://wuzzuf.net/jobs/p/G8WTE4hH6icf-Kids-and-Teens-Instructor--Online-Berlitz-Egypt-Cairo-Egypt?o=99&l=sp&t=sj&a=english teacher|search-v3|hpb
Student Welfare Counsellor,Malvern College Egypt -,"Katameya, Cairo, Egypt ",Full TimeExperienced · 4 - 8 Yrs of Exp · females_only · Education/Teaching · English · Administration · Admin,https://wuzzuf.net/jobs/p/hCrvbnmWQX1C-Student-Welfare-Counsellor-Malvern-College-Egypt-Cairo-Egypt?o=100&l=sp&t=sj&a=english teacher|search-v3|hpb
Training Supervisor,classera -,"Cairo, Egypt ",Full TimeManager · 7 - 9 Yrs of Exp · Operations/Management · Training/Instructor · Human Resources (HR) · Education · Training · Communication skills · Microsoft Office · Business Administration · English,https://wuzzuf.net/jobs/p/DUCYqpLbWSxk-Training-Supervisor-classera-Cairo-Egypt?o=101&l=sp&t=sj&a=english teacher|search-v3|hpb
Math Head of Department - American School,Confidential -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 5 - 15 Yrs of Exp · Education/Teaching · American school · Education · HOD · Math · School · Teaching · English · Management,https://wuzzuf.net/jobs/p/BAiQsEPjjQSk-Math-Head-of-Department---American-School-Cairo-Egypt?o=102&l=sp&t=sj&a=english teacher|search-v3|hpb
KG Head Of Stage_ Semi International Section,Sama International College -,"Shorouk City, Cairo, Egypt ",Full TimeManager · 2+ Yrs of Exp · females_only · Education/Teaching · Education · KG · Teaching · English,https://wuzzuf.net/jobs/p/7zkdFDgvIQV7-KG-Head-Of-Stage-Semi-International-Section-Sama-International-College-Cairo-Egypt?o=103&l=sp&t=sj&a=english teacher|search-v3|hpb
Kids and Teens Instructor - Madinaty,Berlitz Egypt -,"Rehab City, Cairo, Egypt ",Part TimeEntry Level · 0 - 5 Yrs of Exp · Education/Teaching · Training/Instructor · English · Instructor · Training · Teaching · Kids · Education,https://wuzzuf.net/jobs/p/gLmBxxspnz56-Kids-and-Teens-Instructor---Madinaty-Berlitz-Egypt-Cairo-Egypt?o=104&l=sp&t=sj&a=english teacher|search-v3|hpb
Art Instructor,Sama International College -,"Cairo, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · Creative/Design/Art · Education/Teaching · Training/Instructor · Teaching · Arts · English · CELTA · Training,https://wuzzuf.net/jobs/p/gPux1N1KVUIy-Art-Instructor-Sama-International-College-Cairo-Egypt?o=105&l=sp&t=sj&a=english teacher|search-v3|hpb
Kids and Teens Instructor - Helioplis,Berlitz Egypt -,"Heliopolis, Cairo, Egypt ",Part TimeEntry Level · 0 - 5 Yrs of Exp · Education/Teaching · Training/Instructor · English · Instructor · Training · Teaching · Kids · Education,https://wuzzuf.net/jobs/p/fmo70xtn2Mux-Kids-and-Teens-Instructor---Helioplis-Berlitz-Egypt-Cairo-Egypt?o=106&l=sp&t=sj&a=english teacher|search-v3|hpb
Kids and Teens Instructor - Maadi,Berlitz Egypt -,"Rehab City, Cairo, Egypt ",Part TimeEntry Level · 0 - 5 Yrs of Exp · Education/Teaching · Training/Instructor · English · Instructor · Training · Teaching · Kids · Education,https://wuzzuf.net/jobs/p/GVr9RxTfD4RZ-Kids-and-Teens-Instructor---Maadi-Berlitz-Egypt-Cairo-Egypt?o=107&l=sp&t=sj&a=english teacher|search-v3|hpb
English Assistant,Europa Schule Neu Kairo -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · Education/Teaching · English · Teaching · English Teaching · English Education,https://wuzzuf.net/jobs/p/1CL3spdsLM0J-English-Assistant-Europa-Schule-Neu-Kairo-Cairo-Egypt?o=108&l=sp&t=sj&a=english teacher|search-v3|hpb
Training and Development Specialist,NAL LAW Academy -,"Cairo, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · Human Resources · Training/Instructor · English · Development · TOT · Training · Human Resources (HR) · training and Development · Presentation Skills · PPT,https://wuzzuf.net/jobs/p/vsoM8FT14PHT-Training-and-Development-Specialist-NAL-LAW-Academy-Cairo-Egypt?o=109&l=sp&t=sj&a=english teacher|search-v3|hpb
Kids and Teens Instructor - Online,Berlitz Egypt -,"Rehab City, Cairo, Egypt ",Part TimeEntry Level · 0 - 5 Yrs of Exp · Education/Teaching · Kids · Instructor · Teaching · English · Education,https://wuzzuf.net/jobs/p/0H95xthz0cCH-Kids-and-Teens-Instructor---Online-Berlitz-Egypt-Cairo-Egypt?o=110&l=sp&t=sj&a=english teacher|search-v3|hpb
Kids and Teens Instructor - Rehab City,Berlitz Egypt -,"Rehab City, Cairo, Egypt ",Part TimeEntry Level · 0 - 5 Yrs of Exp · Education/Teaching · Training/Instructor · English · Instructor · Training · Teaching · Kids · Education,https://wuzzuf.net/jobs/p/PMlEt7ynOoUk-Kids-and-Teens-Instructor---Rehab-City-Berlitz-Egypt-Cairo-Egypt?o=111&l=sp&t=sj&a=english teacher|search-v3|hpb
Social Worker,Europa Schule Neu Kairo -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Medical/Healthcare · Education/Teaching · Psychology · Social Work · Social Studies,https://wuzzuf.net/jobs/p/6PVC4QiUL3eU-Social-Worker-Europa-Schule-Neu-Kairo-Cairo-Egypt?o=112&l=sp&t=sj&a=english teacher|search-v3|hpb
Admission & Student Affair Senior Officer,El Sewedy Technical Academy -,"Alsadat City, Monufya, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Administration · Administration · Admission · studentadmission · studentmanagement · education,https://wuzzuf.net/jobs/p/llTxMR5jHpA7-Admission-Student-Affair-Senior-Officer-El-Sewedy-Technical-Academy-Monufya-Egypt?o=113&l=sp&t=sj&a=english teacher|search-v3|hpb
EL Program Specialist,Amideast -,"Dokki, Giza, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · Administration · Project/Program Management · Education/Teaching · Communication skills · Development · Human Resources (HR) · Information Technology (IT) · Microsoft Office · Communication · Programming,https://wuzzuf.net/jobs/p/2MRjDImCEUUp-EL-Program-Specialist-Amideast-Giza-Egypt?o=114&l=sp&t=sj&a=english teacher|search-v3|hpb
UC Mas Instructor,UC Mas Zagazig -,"Zagazig, Sharqia, Egypt ",Full TimePart TimeEntry Level · females_only · Education/Teaching · Training/Instructor · UC Mas · Education · Math · Mathematics · Teaching · Maths,https://wuzzuf.net/jobs/p/WiGu7macJi7E-UC-Mas-Instructor-UC-Mas-Zagazig-Sharqia-Egypt?o=115&l=sp&t=sj&a=english teacher|search-v3|hpb
Academic Principal - American Section,Sama International College -,"Shorouk City, Cairo, Egypt ",Full TimeManager · 3+ Yrs of Exp · Operations/Management · Education/Teaching · Education · Administration · English,https://wuzzuf.net/jobs/p/YLaBlfIgdlI3-Academic-Principal---American-Section-Sama-International-College-Cairo-Egypt?o=116&l=sp&t=sj&a=english teacher|search-v3|hpb
Head of Mathematics Department,Cardiff Modern School -,"Badr City, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Education/Teaching · Education · Teaching · Mathematics · Supervision,https://wuzzuf.net/jobs/p/UejuzjhYyPrk-Head-of-Mathematics-Department-Cardiff-Modern-School-Cairo-Egypt?o=117&l=sp&t=sj&a=english teacher|search-v3|hpb
Chemistry Editor,Longman Egypt -,"Dokki, Giza, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · Writing/Editorial · Education/Teaching · Chemistry · Communication Skills · English · Editing · English Chemistry · Chemistry Editing · Computer Skills · Writing,https://wuzzuf.net/jobs/p/33ywQpC9iivc-Chemistry-Editor-Longman-Egypt-Giza-Egypt?o=118&l=sp&t=sj&a=english teacher|search-v3|hpb
School Receptionist,Royal Canadian School -,"Cairo, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · females_only · Administration · Admin · Administration · Office management,https://wuzzuf.net/jobs/p/d7V6GkqbJr3l-School-Receptionist-Royal-Canadian-School-Cairo-Egypt?o=119&l=sp&t=sj&a=english teacher|search-v3|hpb
Arabic Editor,Longman Egypt -,"Dokki, Giza, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · Writing/Editorial · Media/Journalism/Publishing · Education/Teaching · Editing · Arabic Editing · Writing · Proofreading · Media · Arabic · English,https://wuzzuf.net/jobs/p/lNuGxbXJbxMv-Arabic-Editor-Longman-Egypt-Giza-Egypt?o=120&l=sp&t=sj&a=english teacher|search-v3|hpb
Head of Mathematics Department - UAE,Liwa Education  -,"Al Ain, United Arab Emirates ",Full TimeSenior Management · 6+ Yrs of Exp · Education/Teaching · Education · Mathematics · Maths · Teaching,https://wuzzuf.net/jobs/p/jdQWijB0g2dG-Head-of-Mathematics-Department---UAE-Liwa-Education-Al-Ain-United-Arab-Emirates?o=121&l=sp&t=sj&a=english teacher|search-v3|hpb
Senior HR Specialist,Sama International College -,"Shorouk City, Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · Human Resources · Human Resources (HR) · Labor Law · Personnel · Recruitment · English · Training · Employee Relations · Human Resources,https://wuzzuf.net/jobs/p/tsRpsNhO3gTf-Senior-HR-Specialist-Sama-International-College-Cairo-Egypt?o=122&l=sp&t=sj&a=english teacher|search-v3|hpb
American School Principal,The International School of Elite Education -,"New Cairo, Cairo, Egypt ",Full TimeManager · 10 - 15 Yrs of Exp · Administration · Education/Teaching · Management · School · Education · English · Teaching · Administration,https://wuzzuf.net/jobs/p/b41paGGX3DGP-American-School-Principal-The-International-School-of-Elite-Education-Cairo-Egypt?o=123&l=sp&t=sj&a=english teacher|search-v3|hpb
Head of Departments,New Generation International school ( Sadat City) -,"Shebin Alkom, Monufya, Egypt ",Full TimePart TimeExperienced · 3+ Yrs of Exp · Operations/Management · Education/Teaching · Communication skills · Education · English · Teaching · phd · diploma · bachelor degree · HOD,https://wuzzuf.net/jobs/p/7cOXwMrPYY2s-Head-of-Departments-New-Generation-International-school-Sadat-City-Monufya-Egypt?o=124&l=sp&t=sj&a=english teacher|search-v3|hpb
School Inclusion Coordinator/Counselor,Confidential -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 3 - 6 Yrs of Exp · Education/Teaching · Counselor · Inclusion · Education · English,https://wuzzuf.net/jobs/p/wRyBH31to65T-School-Inclusion-CoordinatorCounselor-Cairo-Egypt?o=125&l=sp&t=sj&a=english teacher|search-v3|hpb
Unity Instructor,iSchool -,"Nasr City, Cairo, Egypt ",Full TimePart TimeEntry Level · 1 - 3 Yrs of Exp · IT/Software Development · Education/Teaching · Training/Instructor · Computer Science · Software Engineering · Coding · Ed-tech · Steam · Stem · STEAM,https://wuzzuf.net/jobs/p/TM2YYOkZs7O8-Unity-Instructor-iSchool-Cairo-Egypt?o=126&l=sp&t=sj&a=english teacher|search-v3|hpb
Coding Coach,iSchool -,"Nasr City, Cairo, Egypt ",Part TimeEntry Level · 1 - 3 Yrs of Exp · IT/Software Development · Training/Instructor · Computer Science · Software Engineering · Coding · Ed-tech · Steam · Stem · STEAM · STEM,https://wuzzuf.net/jobs/p/8lqSBkNL3h9r-Coding-Coach-iSchool-Cairo-Egypt?o=127&l=sp&t=sj&a=english teacher|search-v3|hpb
Computer Science/Coach,iSchool -,"Nasr City, Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · IT/Software Development · Education/Teaching · Training/Instructor · Computer Science · Software Engineering · Coding · Ed-tech · Steam · Stem · STEAM,https://wuzzuf.net/jobs/p/auaBOHMdQdJq-Computer-ScienceCoach-iSchool-Cairo-Egypt?o=128&l=sp&t=sj&a=english teacher|search-v3|hpb
Computer Science Coach - Part Time,iSchool -,"Nasr City, Cairo, Egypt ",Part TimeEntry Level · 1 - 3 Yrs of Exp · IT/Software Development · Education/Teaching · Training/Instructor · Computer Science · Software Engineering · Coding · Ed-tech · Steam · Stem · STEAM,https://wuzzuf.net/jobs/p/6a3S1racRVKu-Computer-Science-Coach---Part-Time-iSchool-Cairo-Egypt?o=129&l=sp&t=sj&a=english teacher|search-v3|hpb
