job title,company name,location,skills,links
HR Specialist,Confidential -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · Human Resources · Human Resources · HR · Payroll · Recruiting · Personnel · Recruitment · Human Resources (HR),https://wuzzuf.net/jobs/p/dyj0LOJzHIYt-HR-Specialist-Cairo-Egypt?o=99&l=sp&t=sj&a=hr|search-v3|hpb
HR Lead - Marketing Agency,Confidential -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 5 - 7 Yrs of Exp · Human Resources · Human Resources (HR) · Recruitment · Human Resources · HRBP · Administration · HR,https://wuzzuf.net/jobs/p/QLc0JSRLxRMM-HR-Lead---Marketing-Agency-Cairo-Egypt?o=100&l=sp&t=sj&a=hr|search-v3|hpb
HR Manager,SABA -,"Heliopolis, Cairo, Egypt ",Full TimeManager · 10 - 18 Yrs of Exp · Human Resources · Human Resources (HR) · Recruitment · Management · Team Leading · Training · HR · Personnel,https://wuzzuf.net/jobs/p/vhQcPXaQD1W8-HR-Manager-SABA-Cairo-Egypt?o=101&l=sp&t=sj&a=hr|search-v3|hpb
HR Generalist - Software Company,Flojics -,"Glim, Alexandria, Egypt ",Full TimeExperienced · 5 - 10 Yrs of Exp · Human Resources · HR · Human Resources (HR) · Management · Time Management · Operations · Communication · Microsoft Office · Information Technology (IT) · Software,https://wuzzuf.net/jobs/p/oo35Vwm7haNc-HR-Generalist---Software-Company-Flojics-Alexandria-Egypt?o=102&l=sp&t=sj&a=hr|search-v3|hpb
HR Generalist,First Group -,"Mohandessin, Giza, Egypt ",Full TimeEntry Level · Human Resources · Computer Skills · Microsoft Office · Human Resources (HR) · Recruitment · English,https://wuzzuf.net/jobs/p/IlsBLaQG14Fw-HR-Generalist-First-Group-Giza-Egypt?o=103&l=sp&t=sj&a=hr|search-v3|hpb
HR Recruiter,The Edge for Real Estate -,"Cairo, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · Human Resources · Human Resources (HR) · Microsoft Office · Recruitment · Interviews · Screening,https://wuzzuf.net/jobs/p/7nSjQiqoQCLE-HR-Recruiter-The-Edge-for-Real-Estate-Cairo-Egypt?o=104&l=sp&t=sj&a=hr|search-v3|hpb
Senior HR Generalist,Confidential -,"Nozha, Cairo, Egypt ",Full TimeExperienced · 4 - 6 Yrs of Exp · Human Resources · Labor Law · Human Resources (HR) · Personnel · Recruitment · Business Administration · HR Certificate · HR · Microsoft Office · Interviewing,https://wuzzuf.net/jobs/p/sTaY6dd072Z2-Senior-HR-Generalist-Cairo-Egypt?o=105&l=sp&t=sj&a=hr|search-v3|hpb
job title,company name,location,skills,links
HR Adviser (Internship),Aqua Chiara Egypt  -,"6th of October, Giza, Egypt ",InternshipEntry Level · 0 - 1 Yrs of Exp · Human Resources · Human Resources (HR) · Recruitment · Employee Relations,https://wuzzuf.net/jobs/p/9ULdGI7xRo8p-HR-Adviser-Internship-Aqua-Chiara-Egypt-Giza-Egypt?o=76&l=sp&t=sj&a=hr|search-v3|hpb
HR Specialist,Confidential -,"Obour City, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · males_only · Human Resources · Human Resources · Labor · Personnel · Recruitment · Recruiting · Applicant Tracking · Interpersonal skills,https://wuzzuf.net/jobs/p/GOU7nYfuKSI8-HR-Specialist-Cairo-Egypt?o=77&l=sp&t=sj&a=hr|search-v3|hpb
HR Assistant,Tanmia  -,"6th of October, Giza, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Administration · Human Resources · Human Resources (HR) · Administration · Office management · Microsoft Office · Construction,https://wuzzuf.net/jobs/p/erpgeZhpvoo3-HR-Assistant-Tanmia-Giza-Egypt?o=78&l=sp&t=sj&a=hr|search-v3|hpb
HR Business Partner (Site Based),Gama Construction -,"New Capital, Cairo, Egypt ",Full TimeExperienced · 8 - 10 Yrs of Exp · Human Resources · Construction · Human Resources (HR) · Business Partner · Human Resources · HR,https://wuzzuf.net/jobs/p/x1qOypY5F3cT-HR-Business-Partner-Site-Based-Gama-Construction-Cairo-Egypt?o=79&l=sp&t=sj&a=hr|search-v3|hpb
HR Instructor,PEOPLE -,"Maadi, Cairo, Egypt ",Part TimeFreelance / ProjectExperienced · 10+ Yrs of Exp · Human Resources · Training/Instructor · Human Resources (HR) · Instructor · Training · Soft Skills · HR · TOT,https://wuzzuf.net/jobs/p/ewh69KOpEAtC-HR-Instructor-PEOPLE-Cairo-Egypt?o=80&l=sp&t=sj&a=hr|search-v3|hpb
HR Manager,AMM Contracting -,"Nasr City, Cairo, Egypt ",Full TimeManager · 5 - 7 Yrs of Exp · Human Resources · HR · Human Resources (HR) · Hiring · Microsoft Office · Recruitment · Personnel,https://wuzzuf.net/jobs/p/JlfpXaJSnVtD-HR-Manager-AMM-Contracting-Cairo-Egypt?o=81&l=sp&t=sj&a=hr|search-v3|hpb
HR Operation Executive (6 October),Olam SVI -,"6th of October, Giza, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · Human Resources · Operations/Management · English · Human Resources (HR) · Communication · Operations · Microsoft Office · Administration · Presentation Skills · Skills,https://wuzzuf.net/jobs/p/63qVeAgCxZFY-HR-Operation-Executive-6-October-Olam-SVI-Giza-Egypt?o=82&l=sp&t=sj&a=hr|search-v3|hpb
HR Personnel Assistant,SE Wiring Systems EGYPT -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Human Resources · Human Resources (HR) · Microsoft Office · MS Office · Personnel · office · Skills · Labour Law · Salary Surveys · Mass Hiring,https://wuzzuf.net/jobs/p/BXimxhByz7Ir-HR-Personnel-Assistant-SE-Wiring-Systems-EGYPT-Giza-Egypt?o=83&l=sp&t=sj&a=hr|search-v3|hpb
HR Specialist,Easy Group For Health and Beauty Care -,"Moharam Bek, Alexandria, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · males_only · Human Resources · Human Resources (HR) · Recruitment · OD · HR · Personnel · Microsoft Office,https://wuzzuf.net/jobs/p/EEcgdaz87dqI-HR-Specialist-Easy-Group-For-Health-and-Beauty-Care-Alexandria-Egypt?o=84&l=sp&t=sj&a=hr|search-v3|hpb
HR Specialist – Talent Acquisition & Development, Si-Vision -,"Sheraton, Cairo, Egypt ",Full TimeExperienced · 3 - 4 Yrs of Exp · Human Resources · Recruitment · Human Resources (HR) · Talent Acquisition · HR · English · Software Industry · Management · business,https://wuzzuf.net/jobs/p/PRzSWJsf74Lg-HR-Specialist-–-Talent-Acquisition-Development-Si-Vision-Cairo-Egypt?o=85&l=sp&t=sj&a=hr|search-v3|hpb
HR Coordinator,DME Holding -,"Heliopolis, Cairo, Egypt ",InternshipEntry Level · 0 - 1 Yrs of Exp · Administration · Human Resources · Fresh Graduates · HR · Human Resources (HR) · Internship · Recruitment · business · Administration · Microsoft Office,https://wuzzuf.net/jobs/p/1dhXDPcmcvfX-HR-Coordinator-DME-Holding-Cairo-Egypt?o=86&l=sp&t=sj&a=hr|search-v3|hpb
HR Specialist,Trio -,"Sheikh Zayed, Giza, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · Human Resources · Human Resources (HR) · Recruitment · OD · Payroll · Personnel · Compensation · Microsoft Office · Microsoft Excel · Applicant Tracking,https://wuzzuf.net/jobs/p/mYHoLbQT74xB-HR-Specialist-Trio-Giza-Egypt?o=87&l=sp&t=sj&a=hr|search-v3|hpb
HR Generalist,Egypt Yellow Pages -,"Maadi, Cairo, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Human Resources · Human Resources (HR) · Microsoft Office · Personnel · Recruitment · Skills · Management skills,https://wuzzuf.net/jobs/p/Vml6QPLdW1oh-HR-Generalist-Egypt-Yellow-Pages-Cairo-Egypt?o=88&l=sp&t=sj&a=hr|search-v3|hpb
HR Business Intelligence Analyst,Carina Wear -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · Human Resources · Analyst/Research · Analysis · Business Intelligence · Power BI · Human Resources · Computer Science · Communication skills,https://wuzzuf.net/jobs/p/xA6r6oXQjpB6-HR-Business-Intelligence-Analyst-Carina-Wear-Cairo-Egypt?o=89&l=sp&t=sj&a=hr|search-v3|hpb
HR Operations Section Head,Concrete Plus -,"New Cairo, Cairo, Egypt ",Full TimeManager · 4 - 6 Yrs of Exp · Human Resources · Operations/Management · HR · Human Resources (HR) · Personnel · Employee Relations · English · Law · Recruitment,https://wuzzuf.net/jobs/p/xxDk3v7EE54t-HR-Operations-Section-Head-Concrete-Plus-Cairo-Egypt?o=90&l=sp&t=sj&a=hr|search-v3|hpb
job title,company name,location,skills,links
HR Admin,E3mel Business for Financial & Managerial Consultancy -,"Maadi, Cairo, Egypt ",InternshipEntry Level · Administration · Human Resources · Admin · Administration · HR · HR Admin · Human Resources (HR) · Microsoft Office,https://wuzzuf.net/jobs/p/l4tPtjxBHd9m-HR-Admin-E3mel-Business-for-Financial-Managerial-Consultancy-Cairo-Egypt?o=106&l=sp&t=sj&a=hr|search-v3|hpb
HR Generalist,Malvern College Egypt -,"Katameya, Cairo, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · Human Resources · HR generalist · Human Resources (HR) · HR · Microsoft Office · Medical Insurance · Generalist · Recruitment · English · Human Resources,https://wuzzuf.net/jobs/p/q5alX9AElfvm-HR-Generalist-Malvern-College-Egypt-Cairo-Egypt?o=107&l=sp&t=sj&a=hr|search-v3|hpb
HR | Recruitment Intern,Confidential -,"Nasr City, Cairo, Egypt ",Full TimeEntry Level · 0 - 1 Yrs of Exp · Human Resources · Communication · Communication skills · Human Resources (HR) · English · Microsoft · Recruiting · Recruitment · Microsoft Office,https://wuzzuf.net/jobs/p/0FQU9qVTTBxU-HR-Recruitment-Intern-Cairo-Egypt?o=108&l=sp&t=sj&a=hr|search-v3|hpb
"HR Specialist -Recruitment, Payroll & Personnel",Home of Hope -,"Mokattam, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Human Resources · Personnel Affairs · Human Resources (HR) · Recruitment · Social Insurance · Communication · Labor · Microsoft Office · Insurance · Communication skills,https://wuzzuf.net/jobs/p/keAE8779EQ2h-HR-Specialist--Recruitment-Payroll-Personnel-Home-of-Hope-Cairo-Egypt?o=109&l=sp&t=sj&a=hr|search-v3|hpb
HR Recruitment Specialist,El-Amir Group -,"New Nozha, Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · males_only · Human Resources · Recruitment · Human Resources (HR) · Microsoft Office · Communication · MS Office · Skills · Office · Business Administration · Sourcing,https://wuzzuf.net/jobs/p/KNYQCeZgZbSB-HR-Recruitment-Specialist-El-Amir-Group-Cairo-Egypt?o=110&l=sp&t=sj&a=hr|search-v3|hpb
