job title,company name,location,skills,links
Tech Lead - Full Stack Java and React.,Cegedim -,"New Cairo, Cairo, Egypt ",Full TimeManager · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Full Stack · Engineering · Software Development · Computer Science · Development · Java · Software,https://wuzzuf.net/jobs/p/XoO9jtyF87qq-Tech-Lead---Full-Stack-Java-and-React-Cegedim-Cairo-Egypt?o=45&l=sp&t=sj&a=java|search-v3|hpb
job title,company name,location,skills,links
Full Stack Java And Angular /(R&D),Cegedim -,"Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · R&D/Science · IT/Software Development · Engineering - Telecom/Technology · Angular · Computer Science · Engineering · Information Technology (IT) · Java · MongoDB · Software Development,https://wuzzuf.net/jobs/p/dYxEJqewISEm-Full-Stack-Java-And-Angular-RD-Cegedim-Cairo-Egypt?o=46&l=sp&t=sj&a=java|search-v3|hpb
Software Developer Backend (Java),Aman -,"Giza, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · Software Engineering · Computer Engineering · Back-End Development · J2EE · SOA · HTML,https://wuzzuf.net/jobs/p/wMRsHMwdLH3N-Software-Developer-Backend-Java-Aman-Giza-Egypt?o=47&l=sp&t=sj&a=java|search-v3|hpb
Java Developer,Saudi Networkers Services  -,"Riyadh, Saudi Arabia ",Full TimeExperienced · 3 - 10 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · J2EE · Spring · Information Technology (IT) · Computer Science · Software Development · Java Development · Java EE,https://wuzzuf.net/jobs/p/KtgO9zDVITwA-Java-Developer-Saudi-Networkers-Services-Riyadh-Saudi-Arabia?o=48&l=sp&t=sj&a=java|search-v3|hpb
Android Developer (Java & Kotlin),ARPUPLUS -,"Giza, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Java · Android · Information Technology (IT) · Mobile Development · Kotlin · JSON · APIs,https://wuzzuf.net/jobs/p/4vJJge29LDSo-Android-Developer-Java-Kotlin-ARPUPLUS-Giza-Egypt?o=49&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer JSF,Confidential -,"Cairo, Egypt ",Full TimeWork From HomeExperienced · 5 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Angular · Engineering · Information Technology (IT) · Computer Science · Java · JavaScript · JSF · MVC,https://wuzzuf.net/jobs/p/wQPw3I0hoPuV-Senior-Java-Developer-JSF-Cairo-Egypt?o=50&l=sp&t=sj&a=java|search-v3|hpb
Java Architect.,Cegedim -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 5 - 10 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Architecture · Application Architecture · J2EE · REST · Agile · Scrum · Spring Framework · Maven Configuration,https://wuzzuf.net/jobs/p/sRzT2AjJGNlg-Java-Architect-Cegedim-Cairo-Egypt?o=51&l=sp&t=sj&a=java|search-v3|hpb
Senior Automation Test Engineer - (Java).,Cegedim -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Agile · API · Computer Science · Information Technology (IT) · QA · Selenium · Software Testing,https://wuzzuf.net/jobs/p/lt0X4dJJYOo3-Senior-Automation-Test-Engineer---Java-Cegedim-Cairo-Egypt?o=52&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer,FlairsTech -,"Maadi, Cairo, Egypt ",Full TimeWork From HomeExperienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · JavaScript · jQuery · React · Rest · JSTL · SQL · Communication skills,https://wuzzuf.net/jobs/p/HejaTxeuaI6v-Senior-Java-Developer-FlairsTech-Cairo-Egypt?o=53&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer,AFKAR Technology -,"Cairo, Egypt ",Full TimeWork From HomeExperienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · HTML5 · Design · CSS3 · AngularJS · Information Technology (IT) · JavaScript · React,https://wuzzuf.net/jobs/p/Imoj1TB265qN-Senior-Java-Developer-AFKAR-Technology-Cairo-Egypt?o=54&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer,egabi solutions -,"Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Development · Information Technology (IT) · Java · Banks · Design Patters · Web Development · SQL,https://wuzzuf.net/jobs/p/FUiALmdAFek5-Senior-Java-Developer-egabi-solutions-Cairo-Egypt?o=55&l=sp&t=sj&a=java|search-v3|hpb
Java Lead,FlairsTech -,"Maadi, Cairo, Egypt ",Full TimeWork From HomeManager · 7+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Management · Leadership · Software Development · Agile · Angular · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/l72PSbtuvWQM-Java-Lead-FlairsTech-Cairo-Egypt?o=56&l=sp&t=sj&a=java|search-v3|hpb
Java Developer,DIRAC SYSTEMS -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Java · Oracle · Programming · Software Development · Spring · SQL,https://wuzzuf.net/jobs/p/UrXPESnLzr6b-Java-Developer-DIRAC-SYSTEMS-Cairo-Egypt?o=57&l=sp&t=sj&a=java|search-v3|hpb
Java Developer,DMS -,"Heliopolis, Cairo, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Computer Engineering · Java · ITI · JSF · J2EE · SE · JPA,https://wuzzuf.net/jobs/p/Me0SmitS60J7-Java-Developer-DMS-Cairo-Egypt?o=58&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer,Advansys ESC -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 4 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Java · OOP · Software Development · Angular · Design · Information Technology (IT) · J2EE,https://wuzzuf.net/jobs/p/b1noEgjfRFY7-Senior-Java-Developer-Advansys-ESC-Cairo-Egypt?o=59&l=sp&t=sj&a=java|search-v3|hpb
Java Team Leader,Fawry Banking & Payment Technology Services -,"Smart Village, Giza, Egypt ",Full TimeManager · 8 - 15 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Azure · Computer Science · Information Technology (IT) · Java · Spring · Angular · Software Development · Software Engineering,https://wuzzuf.net/jobs/p/sBOIMu8Fx5St-Java-Team-Leader-Fawry-Banking-Payment-Technology-Services-Giza-Egypt?o=60&l=sp&t=sj&a=java|search-v3|hpb
job title,company name,location,skills,links
Senior QA Automation Engineer,SSC Egypt -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 4 - 7 Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Automation Testing · Engineering · Cucumber · Appium · Automation · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/53eM3dt4rvWp-Senior-QA-Automation-Engineer-SSC-Egypt-Cairo-Egypt?o=91&l=sp&t=sj&a=java|search-v3|hpb
Automation Test Engineer,Docusign -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Selenium · Automation · QA · QA Automation · Agile · Computer Science · Design,https://wuzzuf.net/jobs/p/qOCm3mELzlmt-Automation-Test-Engineer-Docusign-Cairo-Egypt?o=92&l=sp&t=sj&a=java|search-v3|hpb
QA Engineer,Docusign -,"Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Automation · Quality Assurance · Software · Java · Selenium WebDriver · Agile · Computer Science,https://wuzzuf.net/jobs/p/xx1c5oy88xDo-QA-Engineer-Docusign-Cairo-Egypt?o=93&l=sp&t=sj&a=java|search-v3|hpb
Pega Developer,SSC Egypt -,"Cairo, Egypt ",Full TimeExperienced · 2 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · pega · Agile · CSS · Information Technology (IT) · Java · JavaScript · Software Development · Pega Developer,https://wuzzuf.net/jobs/p/t6bMqeskTejq-Pega-Developer-SSC-Egypt-Cairo-Egypt?o=94&l=sp&t=sj&a=java|search-v3|hpb
Angular Developer,EXALT Technologies -,"Cairo, Egypt ",Full TimeWork From HomeEntry Level · 1 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Software · Software Development · Software Engineering · Computer Science · SW Development · Information Technology (IT) · Code · Web Applications,https://wuzzuf.net/jobs/p/DMpqzsnJ3Tr2-Angular-Developer-EXALT-Technologies-Cairo-Egypt?o=95&l=sp&t=sj&a=java|search-v3|hpb
React Native Mobile Engineer Team Lead,Pylon UMP -,"Sheikh Zayed, Giza, Egypt ",Full TimeWork From HomeManager · 5 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Android · APIs · Design · RESTful · React · Software Development · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/Fgy1YlpVd69x-React-Native-Mobile-Engineer-Team-Lead-Pylon-UMP-Giza-Egypt?o=96&l=sp&t=sj&a=java|search-v3|hpb
