job title,company name,location,skills,links
Mechanical Site Engineer,MH-Group -,"Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Engineering - Construction/Civil/Architecture · Mechanical Engineering · Engineering,https://wuzzuf.net/jobs/p/v6pFpu8ebD38-Mechanical-Site-Engineer-MH-Group-Cairo-Egypt?o=52&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Senior Mechanical Engineer,Urban Estate -,"New Cairo, Cairo, Egypt ","Full TimeExperienced · 5 - 8 Yrs of Exp · Engineering - Mechanical/Electrical · Mechanical Engineering · AutoCAD · Engineering · Mechanical · Construction Engineering · Construction · Mechanical, Electrical, and Plumbing (MEP) · Mechanical Design · Computer Science",https://wuzzuf.net/jobs/p/8NZbRLqN5SdY-Senior-Mechanical-Engineer-Urban-Estate-Cairo-Egypt?o=53&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Junior Mechanical Engineer (production major),TEPCO S.A.E. -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 0 - 2 Yrs of Exp · Manufacturing/Production · Engineering - Mechanical/Electrical · Mechanical Engineering · Engineering · English,https://wuzzuf.net/jobs/p/p4Eb3Aw1yX4b-Junior-Mechanical-Engineer-production-major-TEPCO-S-A-E-Giza-Egypt?o=54&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Junior Mechanical Site Engineer,EMS Solutions -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · Engineering - Mechanical/Electrical · Engineering · Mechanical Engineering · Mechanical · AutoCAD · Design · Installation · Projects · Management · Construction,https://wuzzuf.net/jobs/p/071mlcvU141d-Junior-Mechanical-Site-Engineer-EMS-Solutions-Giza-Egypt?o=55&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Mechanical Site Manager - Waste Heat Recovery Project,Suez Cement – Heidelberg Cement -,"Helwan, Cairo, Egypt ",Full TimeFreelance / ProjectManager · 15+ Yrs of Exp · Installation/Maintenance/Repair · Engineering - Mechanical/Electrical · Mechanical Engineering · Power Plants · Mechanical · Power · Project,https://wuzzuf.net/jobs/p/My2wtffrXBKR-Mechanical-Site-Manager---Waste-Heat-Recovery-Project-Suez-Cement-–-Heidelberg-Cement-Cairo-Egypt?o=56&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Senior Mechanical Maintenance Engineer - Ismailia Residents,Egypro FME -,"Ismailia, Ismailia, Egypt ",Full TimeExperienced · 7 - 10 Yrs of Exp · Installation/Maintenance/Repair · Engineering - Mechanical/Electrical · Preventive Maintenance · Maintenance · Site Management · Maintenance Engineering · HVAC · Engineering · MEP · Facility Management,https://wuzzuf.net/jobs/p/mnsbAwea9Bsg-Senior-Mechanical-Maintenance-Engineer---Ismailia-Residents-Egypro-FME-Ismailia-Egypt?o=57&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Senior Mechanical Engineer (HVAC_Design),Orient Egypt -,"Dokki, Giza, Egypt ",Full TimeExperienced · 4 - 8 Yrs of Exp · Engineering - Mechanical/Electrical · AutoCAD · Mechanical · Mechanical Engineering · English · Skills · Engineering · HVAC Design · HVAC · Microsoft Office,https://wuzzuf.net/jobs/p/jWtEpeY3nOG4-Senior-Mechanical-Engineer-HVACDesign-Orient-Egypt-Giza-Egypt?o=58&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Mechanical Engineer,AK Design Concepts -,"Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · Installation/Maintenance/Repair · Engineering - Mechanical/Electrical · Electrical Engineering · Mechanical Engineering · Engineering · Mechanical engineer · Mechanical · Maintenance · MEP · AC,https://wuzzuf.net/jobs/p/LU0xQw4Ribgb-Mechanical-Engineer-AK-Design-Concepts-Cairo-Egypt?o=59&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Senior Mechanical Engineer (plumping/Firefighting _Design),Orient Egypt -,"Dokki, Giza, Egypt ",Full TimeExperienced · 4 - 8 Yrs of Exp · Engineering - Mechanical/Electrical · CAD · Auto cad · Design · Engineering · Fire Fighting · Plumbing · Mechanical Engineering · English · Microsoft Office,https://wuzzuf.net/jobs/p/cAcof0kYemeV-Senior-Mechanical-Engineer-plumpingFirefighting-Design-Orient-Egypt-Giza-Egypt?o=60&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Senior Contracts Engineer,Confidential -,"Cairo, Egypt ",Full TimeExperienced · 6+ Yrs of Exp · Engineering - Construction/Civil/Architecture · Engineering - Mechanical/Electrical · Contracts · FIDIC · contracts engineer · Construction · clac · Civil Engineering · Mechanical · PMP,https://wuzzuf.net/jobs/p/3sIhL9ZJKaEP-Senior-Contracts-Engineer-Cairo-Egypt?o=91&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Tender Engineer,United Engineering company -,"Haram, Giza, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Engineering - Mechanical/Electrical · Mechanical Engineering · Plumbing · HVAC · Plumbing systems · Firefighting · English · Mechanical · Tendering,https://wuzzuf.net/jobs/p/gLHl2mhteqc8-Tender-Engineer-United-Engineering-company-Giza-Egypt?o=92&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Estimation Engineer (Offering & Tendering Engineer),Basco Engineering &Trading -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · Engineering - Mechanical/Electrical · Engineering · Cost Estimation · Electrical Engineering · Electrical · Tendering · Communication Skills · Mechanical,https://wuzzuf.net/jobs/p/ajFCluyLC4yQ-Estimation-Engineer-Offering-Tendering-Engineer-Basco-Engineering-Trading-Cairo-Egypt?o=93&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Cost Control Engineer,MEP Construction -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 3 - 4 Yrs of Exp · Engineering - Construction/Civil/Architecture · Engineering - Mechanical/Electrical · Cost Control · Engineering · Cost · Control · Mechanical Engineering · Electrical Engineering · Civil Engineering · Primavera,https://wuzzuf.net/jobs/p/zimj6cUxoCGC-Cost-Control-Engineer-MEP-Construction-Cairo-Egypt?o=94&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Production Engineer,Hyma Plastic -,"Abu Rawash, Giza, Egypt ",Full TimeEntry Level · 1 - 4 Yrs of Exp · Manufacturing/Production · Engineering - Mechanical/Electrical · engineer · Manufacturing · Engineering · Mechanical Engineering · Production engineer · Production · Mechanical · Industry,https://wuzzuf.net/jobs/p/yfexDznH0UO4-Production-Engineer-Hyma-Plastic-Giza-Egypt?o=95&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Automation System Engineer,MISC -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 1 - 3 Yrs of Exp · males_only · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Engineering · Telecommunication · Electrical Engineering · Automation Projects · Wiring Diagrams · FAT Tests · BOM,https://wuzzuf.net/jobs/p/aF7hGgmL8ZTz-Automation-System-Engineer-MISC-Cairo-Egypt?o=96&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Junior Piping Engineer (Suez),Micro Engineering -,"Suez, Egypt ",Full TimeEntry Level · 0 - 1 Yrs of Exp · Engineering - Mechanical/Electrical · API · CAD · Engineering · Mechanical · Mechanical Engineering · Software Development · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/Qce9EmyNGF0N-Junior-Piping-Engineer-Suez-Micro-Engineering-Suez-Egypt?o=97&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Production Engineer - Shift Leader,SE Wiring Systems EGYPT -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Manufacturing/Production · Engineering - Mechanical/Electrical · Engineering - Other · Leadership · Engineering · Manufacturing · Mechanical Engineering · Production,https://wuzzuf.net/jobs/p/BRHxU1XWRaEf-Production-Engineer---Shift-Leader-SE-Wiring-Systems-EGYPT-Giza-Egypt?o=98&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Production Planning Engineer - (6th Of October),Cellopack for Packaging Industries -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Manufacturing/Production · Project/Program Management · Engineering - Mechanical/Electrical · Production · Mechanical Engineering · Mechanical Production · Microsoft Office · Manufacturing · Industrial Engineering · Planning,https://wuzzuf.net/jobs/p/zRuDhQf3oseo-Production-Planning-Engineer---6th-Of-October-Cellopack-for-Packaging-Industries-Giza-Egypt?o=99&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Electrical Engineer,Confidential -,"Salam City, Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Engineering - Mechanical/Electrical · Electrical Engineering · Engineering · Electrical · Mechanical Engineering · MS Office · English,https://wuzzuf.net/jobs/p/EZHAeXPzxE64-Electrical-Engineer-Cairo-Egypt?o=100&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Workshop Engineer,Nour Eldin Elsherif for Trading vehicles -,"Smouha, Alexandria, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Installation/Maintenance/Repair · Engineering - Mechanical/Electrical · Engineering · Workshop · Automotive · Automotive Engineering · Mechanical Engineering · Maintenance · English,https://wuzzuf.net/jobs/p/lyU3bqyk318c-Workshop-Engineer-Nour-Eldin-Elsherif-for-Trading-vehicles-Alexandria-Egypt?o=101&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Senior Planning Engineer,Royal Herbs  -,"Giza, Egypt ",Full TimeExperienced · 3 - 6 Yrs of Exp · Logistics/Supply Chain · Engineering - Mechanical/Electrical · Engineering · Manufacturing · FMCG · Mechanical Engineering · Production · Planning · Supply Chain,https://wuzzuf.net/jobs/p/uyinOZkFA8ah-Senior-Planning-Engineer-Royal-Herbs-Giza-Egypt?o=102&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Service Advisor Automotive Engineer,Kasrawy Group -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · Customer Service/Support · Installation/Maintenance/Repair · Engineering - Mechanical/Electrical · Customer Service · Engineering · Mechanical Engineering · Service advisor · Service · Automotive,https://wuzzuf.net/jobs/p/gOygnb1kmJA9-Service-Advisor-Automotive-Engineer-Kasrawy-Group-Cairo-Egypt?o=103&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Production Engineer,Comet Group for Industry -,"10th of Ramadan City, Sharqia, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · Manufacturing/Production · Engineering - Mechanical/Electrical · AutoCAD · Engineering · Manufacturing · SolidWorks · Production · AutoCAD 2D · Sheet Metal · Mechatronics,https://wuzzuf.net/jobs/p/A6Zg2rfSB6VJ-Production-Engineer-Comet-Group-for-Industry-Sharqia-Egypt?o=104&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
HVAC Design Engineer, AMO-EGY -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 7 - 10 Yrs of Exp · Engineering - Mechanical/Electrical · Design · HVAC · Revit · AutoCAD · MS Office · Mechanical · BIM,https://wuzzuf.net/jobs/p/xmGNU0WuL7HO-HVAC-Design-Engineer-AMO-EGY-Cairo-Egypt?o=105&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
IOT Solution Engineer - Cairo,Consomity -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 7 - 10 Yrs of Exp · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Consultancy · AutoCAD · Engineering · Technical Office · Electrical Engineering · Mechanical Engineering · Water Treatment · Drainage,https://wuzzuf.net/jobs/p/BJGrk8yk7HDs-IOT-Solution-Engineer---Cairo-Consomity-Cairo-Egypt?o=106&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Project Engineer,365 Ecology -,"Alexandria, Egypt ",InternshipEntry Level · Project/Program Management · Engineering - Mechanical/Electrical · Engineering · Internship · Mechanical Engineering · MEP Engineering · Training · Project Management,https://wuzzuf.net/jobs/p/LBkj10rQMiYL-Project-Engineer-365-Ecology-Alexandria-Egypt?o=107&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
CNG Engineer,Saadeldin -,"Cairo, Egypt ",Full TimeExperienced · 10+ Yrs of Exp · Engineering - Mechanical/Electrical · Engineering - Other · Engineering · Mechanical Engineering · CNG · HVAC · HVAC Systems,https://wuzzuf.net/jobs/p/e8GiQyv2tAJ4-CNG-Engineer-Saadeldin-Cairo-Egypt?o=108&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Sales Engineer,Confidential -,"Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Communication · Communication skills · Electrical · Engineering · English · Mechanical · Mechatronics · Presentation Skills,https://wuzzuf.net/jobs/p/uHha3oIUyFvd-Sales-Engineer-Cairo-Egypt?o=109&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Production Engineer,Green Line For Glass Metal Architecture -,"Nasr City, Cairo, Egypt ",Full TimeEntry Level · 0 - 3 Yrs of Exp · males_only · Manufacturing/Production · Engineering - Mechanical/Electrical · CAD · Manufacturing · Production · Solid work · Mechanical Engineering · Aluminum · Engineering · Factory,https://wuzzuf.net/jobs/p/wfwOIdNKBmnq-Production-Engineer-Green-Line-For-Glass-Metal-Architecture-Cairo-Egypt?o=110&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Service Advisor Engineer,Czech service center -,"Abu Rawash, Giza, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · Engineering - Other · Automotive · Mechanical Engineering · Customer Care · vw · skoda · audi · seat · Engineering,https://wuzzuf.net/jobs/p/x6OHLQTvsq0G-Service-Advisor-Engineer-Czech-service-center-Giza-Egypt?o=111&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Industrial Engineer,Confidential -,"Nasr City, Cairo, Egypt ",Full TimeEntry Level · 0 - 1 Yrs of Exp · Manufacturing/Production · Engineering - Mechanical/Electrical · Engineering - Other · Engineering · Industrial · Mechanical Engineering · Production,https://wuzzuf.net/jobs/p/9xFQfzvxCNDE-Industrial-Engineer-Cairo-Egypt?o=112&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Senior Sales Engineer - Pumps & Valves,DAOUD Group -,"Cairo, Egypt ",Full TimeExperienced · 7 - 15 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Sales · Electrical Engineering · Engineering · Sales Skills · Mechatronics · Mechanical · Mechanical Engineering · Pumps,https://wuzzuf.net/jobs/p/hUucQSvG3cHV-Senior-Sales-Engineer---Pumps-Valves-DAOUD-Group-Cairo-Egypt?o=113&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Senior Sales Engineer - Electric Motors & Gearboxes,DAOUD Group -,"Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Electrical Engineering · Sales · Sales Skills · Engineering · Mechatronics · Mechanical · Electric Motors · Motors,https://wuzzuf.net/jobs/p/tw1bEhO2qWhF-Senior-Sales-Engineer---Electric-Motors-Gearboxes-DAOUD-Group-Cairo-Egypt?o=114&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Technical Marketing Engineering,Sierra Engineering & Manufacturing -,"Cairo, Egypt ",Full TimeExperienced · 4 - 5 Yrs of Exp · males_only · Marketing/PR/Advertising · Engineering - Mechanical/Electrical · Communication · Engineering · Marketing · Mechanical · Sales · technical · Technical Support · Valves,https://wuzzuf.net/jobs/p/3EiW4cLxbCDD-Technical-Marketing-Engineering-Sierra-Engineering-Manufacturing-Cairo-Egypt?o=115&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Senior Mechanical Maintenance Engineer Heavy Equipment,Al Janobi Co. For Contracting -,"Arar, Saudi Arabia ",Full TimeExperienced · 10 - 15 Yrs of Exp · Installation/Maintenance/Repair · Engineering - Mechanical/Electrical · Automotive · Communication · Maintenance · Communication skills · Electrical Engineering · Heavy Equipment · Mechanical · Mechanical Engineering,https://wuzzuf.net/jobs/p/tOgSWVlIj9Tv-Senior-Mechanical-Maintenance-Engineer-Heavy-Equipment-Al-Janobi-Co-For-Contracting-Arar-Saudi-Arabia?o=116&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Technical BMS Sales Engineer,UNI Power -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Engineering - Other · BMS · HVAC · Mechanical · Mechatronics · Engineering · Sales · Sales engineer,https://wuzzuf.net/jobs/p/kbhuC9LbtVUM-Technical-BMS-Sales-Engineer-UNI-Power-Giza-Egypt?o=117&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Electrical Maintenance Engineer,Marbella For Food Industry  -,"6th of October, Giza, Egypt ",Full TimeExperienced · 3 - 10 Yrs of Exp · Installation/Maintenance/Repair · Manufacturing/Production · Engineering - Mechanical/Electrical · Maintenance · Maintenance Engineer · Food Production · Electrical Engineering · Mechanical Engineering · Manufacturing · AutoCAD,https://wuzzuf.net/jobs/p/ANOghpSr3ntP-Electrical-Maintenance-Engineer-Marbella-For-Food-Industry-Giza-Egypt?o=118&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Technical Sales Engineer - Alexandria,Industrial Services Center - Datco -,"Alexandria, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Engineering · Industrial · Sales · sales skills · Mechanical · English · Mechanical Engineering · Mechatronics,https://wuzzuf.net/jobs/p/wkQeeDIpcEGD-Technical-Sales-Engineer---Alexandria-Industrial-Services-Center---Datco-Alexandria-Egypt?o=119&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
MEP Tendering Engineer,Asass -,"New Cairo, Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Engineering - Mechanical/Electrical · Electrical Engineering · Mechanical Engineering · Electrical · MEP · MS Office · Tendering · Engineering · Mechanical,https://wuzzuf.net/jobs/p/HaJ86pqtmYaj-MEP-Tendering-Engineer-Asass-Cairo-Egypt?o=120&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Technical Office Engineer,United Engineering company -,"Haram, Giza, Egypt ",Full TimeExperienced · 4 - 6 Yrs of Exp · Creative/Design/Art · Engineering - Mechanical/Electrical · Mechanical Engineering · Communication Skills · Mechanical · Microsoft Office · Design · Technical Office Engineering · Mechanical Technical Office,https://wuzzuf.net/jobs/p/E9Rbqf67bFdv-Technical-Office-Engineer-United-Engineering-company-Giza-Egypt?o=121&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Sales Engineer (SHELL Lubricant Products) - Canal Cities,Industrial Services Center - Datco -,"Suez, Egypt ",Full TimeEntry Level · 1 - 5 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Engineering · Sales · Oil · Lubricants · Account Management · Sales Target · sales skills · English,https://wuzzuf.net/jobs/p/bas8YZYubA0S-Sales-Engineer-SHELL-Lubricant-Products---Canal-Cities-Industrial-Services-Center---Datco-Suez-Egypt?o=122&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Sales Engineer (SHELL Lubricant Products) - Upper Egypt,Industrial Services Center - Datco -,"Assuit, Assiut, Egypt ",Full TimeEntry Level · 1 - 5 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Sales · Engineering · Lubricants · Account Management · sales skills · English · Sales Target · Electrical Engineering,https://wuzzuf.net/jobs/p/AaRNy9xy0iqn-Sales-Engineer-SHELL-Lubricant-Products---Upper-Egypt-Industrial-Services-Center---Datco-Assiut-Egypt?o=123&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Technical Sales Coordinator/ Engineer,Industrial Services Center - Datco -,"Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · females_only · Sales/Retail · Engineering - Mechanical/Electrical · Sales · Engineering · Sales Skills · Sales Target · English · Microsoft Office · Arabic · Pre-Sales,https://wuzzuf.net/jobs/p/QvfXfIIqhOan-Technical-Sales-Coordinator-Engineer-Industrial-Services-Center---Datco-Cairo-Egypt?o=124&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Senior Mechanical Engineer (English Fluent),Human Quality -,"Zamalek, Cairo, Egypt ",Full TimeExperienced · 7 - 8 Yrs of Exp · Engineering - Mechanical/Electrical · Mechanical Engineering · Engineering · Revit · AutoCAD · HAP,https://wuzzuf.net/jobs/p/ee81IOzDcOFw-Senior-Mechanical-Engineer-English-Fluent-Human-Quality-Cairo-Egypt?o=125&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Senior Engineer (Fleet Maintenance),Ostool Transport -,"6th of October, Giza, Egypt ",Full TimeExperienced · 5 - 6 Yrs of Exp · Installation/Maintenance/Repair · Logistics/Supply Chain · Engineering - Mechanical/Electrical · Mechanical · Mechanical Engineering · Logistics · Maintenance · Automotive · Engineering · Power,https://wuzzuf.net/jobs/p/gMbFQKjQV0oI-Senior-Engineer-Fleet-Maintenance-Ostool-Transport-Giza-Egypt?o=126&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Mechatronics Engineer,Confidential -,"Cairo, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Engineering · Mechanical Design · Mechanical Engineering · Electrical Engineering · Mechatronics Engineering · Mechatronics,https://wuzzuf.net/jobs/p/sh7dFosNbTXF-Mechatronics-Engineer-Cairo-Egypt?o=127&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Sales Engineer- Air Conditioning,Partner & More -,"Obour City, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Air Conditioning · Engineering · HVAC · Mechanical Engineering · Negotiation · Selling · Skills,https://wuzzuf.net/jobs/p/mHDgseq17rvS-Sales-Engineer--Air-Conditioning-Partner-More-Cairo-Egypt?o=128&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
"Production Engineer FMCG ""Chocolate Manufacturing""",Marbella For Food Industry  -,"6th of October, Giza, Egypt ",Full TimeExperienced · 3 - 8 Yrs of Exp · Manufacturing/Production · Engineering - Mechanical/Electrical · Engineering · FMCG · Production · Manufacturing · Mechanical Engineering · Food Production · Food Manufacturing,https://wuzzuf.net/jobs/p/94D8VqBZONZc-Production-Engineer-FMCG-Chocolate-Manufacturing-Marbella-For-Food-Industry-Giza-Egypt?o=129&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Maintenance Engineer,Halwani Bros -,"Cairo, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · Installation/Maintenance/Repair · Engineering - Mechanical/Electrical · Electrical Engineering · Engineering · Maintenance · Mechanical Engineering,https://wuzzuf.net/jobs/p/DZhYOoK1iP3L-Maintenance-Engineer-Halwani-Bros-Cairo-Egypt?o=130&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Mechanical Engineer,Talenco For Engineering & Contracting -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · Engineering - Mechanical/Electrical · Construction · Engineering · Fire Fighting · HVAC · Mechanical · Mechanical Engineering · Plumbing · Shop Drawings · Technical Office,https://wuzzuf.net/jobs/p/jSW047jquqhR-Mechanical-Engineer-Talenco-For-Engineering-Contracting-Cairo-Egypt?o=131&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Quality Engineer,Kama Manufacturing -,"10th of Ramadan City, Sharqia, Egypt ",Full TimeEntry Level · 0 - 3 Yrs of Exp · Quality · Engineering - Mechanical/Electrical · Quality Control · Quality Assurance · Chemical · Engineering · Mechanical Engineering · SAP · Statistical Process Control · Quality,https://wuzzuf.net/jobs/p/JZ58cZg2JfbD-Quality-Engineer-Kama-Manufacturing-Sharqia-Egypt?o=132&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Service Advisor Engineer (Madinaty),Al-Mansour -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · Customer Service/Support · Engineering - Mechanical/Electrical · Workshop · Maintenance · Communication Skills · Sales Skills · Mechanical Engineering · Automotive · Engineering · Mechanical,https://wuzzuf.net/jobs/p/omTBkzgn4jge-Service-Advisor-Engineer-Madinaty-Al-Mansour-Cairo-Egypt?o=133&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Production Engineer - 6th of October City,Bedaya -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · males_only · Manufacturing/Production · Engineering - Mechanical/Electrical · Engineering - Other · Industrial Engineering · Manufacturing · Mechanical · Mechanical Engineering · Lean manufacturing · Industrial · Engineering,https://wuzzuf.net/jobs/p/0aVKgGokNq4m-Production-Engineer---6th-of-October-City-Bedaya-Giza-Egypt?o=134&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Engineer has (Experience in Laser Cutting machines (CO2),AICS -,"Alexandria, Egypt ",Full TimeVolunteeringEntry Level · 1+ Yrs of Exp · Manufacturing/Production · Engineering - Mechanical/Electrical · CNC Machines · CNC · Engineering · Mechanical Engineering · Production · Machines · Laser · Cutting machines,https://wuzzuf.net/jobs/p/idQz6R2hFh5b-Engineer-has-Experience-in-Laser-Cutting-machines-CO2-AICS-Alexandria-Egypt?o=135&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Electrical Engineer,Egypt Bakery Stores -,"Katameya, Cairo, Egypt ",Full TimeEntry Level · 0 - 1 Yrs of Exp · Engineering - Mechanical/Electrical · Engineering · Maintenance · Mechanical Engineering · Electrical Engineering,https://wuzzuf.net/jobs/p/D3i86OuwjELz-Electrical-Engineer-Egypt-Bakery-Stores-Cairo-Egypt?o=136&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Mechanical Material Planning Engineer,Chint Egemac -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 0 - 2 Yrs of Exp · males_only · Manufacturing/Production · Engineering - Mechanical/Electrical · Solid works · Mechanical Engineering · Planning · SAP · Mechanical · Solid Works · Design · Engineering,https://wuzzuf.net/jobs/p/YRH4ym6PJR1i-Mechanical-Material-Planning-Engineer-Chint-Egemac-Giza-Egypt?o=137&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Mechanical Site Engineer- General Contracting,Confidential -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · Installation/Maintenance/Repair · Project/Program Management · Engineering - Mechanical/Electrical · Engineering · Computer Skills · Communication Skills · Construction · Electromechanic · Contracting · Mechanical Engineering,https://wuzzuf.net/jobs/p/eLsfMJ0kXoxI-Mechanical-Site-Engineer--General-Contracting-Cairo-Egypt?o=138&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Mechanical Power Engineer - Cairo,IMUT International Marathon United Technology -,"Obour City, Cairo, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · Engineering - Mechanical/Electrical · Electrical Engineering · Engineering · Mechanical Engineering · Maintenance · Transportation,https://wuzzuf.net/jobs/p/2xuoKLubaEIu-Mechanical-Power-Engineer---Cairo-IMUT-International-Marathon-United-Technology-Cairo-Egypt?o=139&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Manufacturing Engineer,Samaya Electronics Egypt LTD -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · Manufacturing/Production · Engineering - Mechanical/Electrical · Engineering · Mechanical Engineering · Mechatronics · Manufacturing · Mechanical,https://wuzzuf.net/jobs/p/1PUE8r48nbAo-Manufacturing-Engineer-Samaya-Electronics-Egypt-LTD-Cairo-Egypt?o=140&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
